,Proximal Tubule,Principal Cells,Thick Ascending Limb,Intercalated Cells Type A,Endothelial Cell,Distal Convoluted Tubule,Connecting Tubule,Mesangial Cells,Intercalated Cells Type B,Leukocyte
202,0.019886587,0.0074536726,0.0007525254,0.000893741,0.9510829,0.001926968,0.0008732169,0.015951462,0.00031607808,0.0008627927
203,0.13325253,0.06805148,0.15281768,0.010690013,0.45064577,0.032922316,0.13109933,0.019070398,0.00062098255,0.00082941586
204,0.024873653,0.14941719,0.06681692,0.2339857,0.0071041244,0.018854788,0.4937305,0.0011692978,0.0012949449,0.0027529744
205,0.18370882,0.31622872,0.37789077,0.0025370908,0.012728659,0.0021109127,0.054283172,0.04827163,0.0007742917,0.0014658965
206,0.01771236,0.022096796,0.0017297823,0.00029022625,0.013534838,0.02693613,0.00010703492,0.000799665,0.0011006312,0.9156925
207,0.7365852,0.1748571,0.042908825,0.0055776215,0.027206115,0.0077417395,0.0013690431,0.00040586723,0.00018736979,0.0031611072
208,0.0012731218,0.00039391685,0.00018549943,9.888515e-05,0.00010798966,4.124277e-05,8.21035e-05,0.0006068855,8.6693e-05,0.99712366
209,0.23341574,0.27689293,0.11973873,0.014605133,0.034806874,0.3032422,0.013065899,0.0024901081,0.0014832725,0.0002590181
210,0.06134502,0.11895185,0.216339,0.002775455,0.3039748,0.0027835604,0.118065305,0.17334142,0.00065569277,0.0017677782
211,0.040184326,0.014472285,0.0011344322,0.14540452,0.2983833,0.001846583,0.00094371743,0.03641186,0.4606373,0.00058167096
212,0.046702273,0.06660579,0.06891516,0.7589382,0.0064845295,0.014725324,0.028287582,0.006333178,0.0025357031,0.00047227467
213,0.08923561,0.15847525,0.46553752,0.022199545,0.18358599,0.068351395,0.008046531,0.0031820796,0.00014970267,0.0012364265
214,0.29162654,0.45561647,0.03377,0.08535998,0.012326229,0.011411495,0.06182021,0.036591336,0.0011588256,0.0103189945
215,0.015020159,0.041237496,0.0059692413,0.00032742057,0.70865726,0.0001559536,0.0028015005,0.2251901,0.0005374572,0.000103370396
216,0.42297497,0.15294753,0.19231676,0.07083363,0.029946439,0.002325017,0.04835315,0.07833632,0.00040199544,0.0015643071
217,0.07495241,0.07734482,0.45545024,0.006725981,0.37844625,0.00095115416,0.000885192,0.0023796146,0.0009343734,0.0019299971
218,0.0045805112,0.00024495216,0.00049300626,0.0002823473,0.9824709,0.00047173735,0.0005477202,0.009787055,0.0008837784,0.0002380231
219,0.0842811,0.11273051,0.30806956,0.04940342,0.05457526,0.3877957,0.000961552,0.0017973807,0.00024573653,0.00013983826
220,0.059643775,0.08385481,0.24207664,0.006864514,0.40209055,0.1995463,0.00047871718,0.0049709636,0.0001022574,0.0003714398
221,0.18701486,0.050608724,0.41656896,0.04835379,0.26613846,0.0014335036,0.0020308502,0.025497383,0.0009007036,0.0014528816
222,0.18775518,0.28681082,0.4772696,0.004707929,0.011920018,0.01288651,0.0034900946,0.011656253,0.003374305,0.00012922006
223,0.3438582,0.54066527,0.077693716,0.002727359,0.023191147,0.00363394,0.0010311631,0.0040165214,0.00094441255,0.002238266
224,0.08937395,0.19554585,0.6159286,0.0074247965,0.067426525,0.013161616,0.008791734,0.0015152636,0.000602653,0.00022891772
225,0.18771622,0.13225745,0.6016392,0.037461426,0.009339145,0.0017023475,0.0062546404,0.017904017,0.0045291185,0.0011963147
226,0.083069526,0.21666387,0.28443047,0.00641562,0.0074479952,0.25516385,0.06507699,0.07899521,0.0011153101,0.0016211802
227,0.23099965,0.11519079,0.5889979,0.0076608933,0.020039251,0.02061091,0.007215528,0.00566521,0.0019616424,0.0016582996
228,0.2076544,0.18742326,0.17695317,0.29812342,0.029934403,0.006724256,0.02819213,0.028747525,0.018808572,0.01743887
229,0.08822646,0.3029903,0.072381884,0.008443813,0.0035144535,0.0128487125,0.3708644,0.1363049,0.0015141941,0.0029108508
230,0.30965102,0.14246994,0.51769894,0.006856063,0.016531311,0.0034439873,0.0016629169,0.00035480966,0.00070734654,0.00062372914
231,0.06386652,0.010734437,0.33625424,0.017116591,0.5680557,0.0005348355,0.0006941276,0.0022756257,0.00036916594,9.8840384e-05
232,0.051893916,0.1427152,0.18122458,0.017962588,0.015393066,0.021985935,0.39642876,0.16656603,0.0005395393,0.0052903034
233,0.6148208,0.26760072,0.10610509,0.001829546,0.00217827,0.0008863408,0.0009793312,0.0029366447,0.0018676878,0.00079560326
234,0.07333364,0.010720931,0.14776121,0.39320448,0.0012369002,0.0007062963,0.040633507,0.00051481987,0.33000803,0.0018802832
235,0.7391342,0.16295741,0.009383185,0.03570142,0.011715346,0.01422658,0.01355051,0.006799266,0.00316174,0.003370298
236,0.016731337,0.048097704,0.011159097,0.11464782,0.0014298263,0.14452039,0.07513899,0.00031803295,0.5875736,0.00038316325
237,0.05401459,0.043628924,0.0026370275,0.55718726,0.16071819,0.007594916,0.16826846,0.0033652475,0.0013880517,0.0011974731
238,0.13036759,0.34244752,0.24338858,0.112522624,0.02072429,0.032286588,0.046403743,0.021042824,0.00061380514,0.05020235
239,0.010469056,0.0779522,0.113214836,0.0018638687,0.058652237,0.7251978,0.006790672,0.0049930653,0.0006711213,0.0001951811
240,0.4166849,0.20669761,0.28374496,0.017905345,0.055906218,0.0036781812,0.0010134305,0.0060784877,0.0030657772,0.005225017
241,0.08678061,0.031172246,0.08724766,0.18541032,0.0017252845,0.016889853,0.011130042,0.031191828,0.53531414,0.013138132
242,0.09397229,0.36817026,0.3741476,0.0036062535,0.049623042,0.018071746,0.08821181,0.002982713,0.0010028895,0.00021136561
243,0.03791306,0.027237933,0.07054549,0.08420135,0.010437869,0.0020910169,0.0022133605,0.0012879821,0.593866,0.17020592
244,0.06191004,0.106158234,0.17475069,0.009407858,0.21234097,0.0060209017,0.002810192,0.42407998,0.00040599972,0.0021152871
245,0.13622554,0.41568625,0.047660198,0.007451369,0.03218949,0.06385749,0.26342922,0.007932678,0.008177632,0.017390197
246,0.2329631,0.26640013,0.31616238,0.036283392,0.013365489,0.0043048216,0.020918975,0.10268815,0.0022889487,0.004624547
247,0.8127687,0.12999386,0.022209236,0.0025797398,0.013602693,0.00041108596,0.005844834,0.009976676,0.0012025541,0.0014105974
248,0.64982384,0.2314549,0.02529063,0.039835528,0.01177908,0.0044020857,0.027609466,0.00893061,0.00010544231,0.0007685672
249,0.08103795,0.09152788,0.05437951,0.03084955,0.0035311813,0.03352369,0.23034832,0.0067083007,0.00072790845,0.4673657
250,0.072473645,0.14921573,0.004395522,0.015160068,0.004499841,0.14082421,0.4015984,0.0014950746,0.0012859368,0.20905156
251,0.04960088,0.015009251,0.0021853654,0.0012941486,0.0033885026,0.0065816483,0.0020534971,0.9177089,0.00020264287,0.001975253
252,0.06155039,0.12675203,0.19457725,0.11170753,0.0029108142,0.21155204,0.2890363,0.0005925084,0.00094196823,0.00037926476
253,0.062908106,0.18452682,0.20374839,0.036165442,0.0181108,0.005349304,0.46418747,0.021291258,0.0012970665,0.0024153797
254,0.05815315,0.086017795,0.39363104,0.0018779254,0.04551096,0.26246235,0.013410526,0.13803059,0.0003158638,0.00058980606
255,0.052848745,0.08440502,0.14277768,0.47233585,0.011788222,0.004504493,0.01958497,0.1999212,0.0052442346,0.0065895165
256,0.17501329,0.11187812,0.5952087,0.026800958,0.02790322,0.03190689,0.013079107,0.013040043,0.0024360768,0.0027334918
257,0.20390496,0.1626263,0.4641708,0.048296783,0.018393422,0.005061695,0.019985514,0.06318307,0.011000648,0.0033767126
258,0.18060437,0.07933752,0.10093619,0.198089,0.00680999,0.3561288,0.07203806,0.002080641,0.00047927618,0.0034961817
259,0.057082612,0.14937966,0.1333888,0.020902382,0.0105000045,0.22743209,0.37576678,0.0023206729,0.0037759382,0.019451087
260,0.97759193,0.0014169061,0.0059569753,0.0008157064,0.011912811,0.00040194736,0.0003444078,0.0005347837,0.00022036248,0.0008041962
261,0.04020362,0.0028935657,0.055002596,0.8450584,0.010571826,0.0055584474,0.008300599,0.010637414,0.01600434,0.0057691257
262,0.86016536,0.032697305,0.0053627254,0.0053467443,0.008042488,0.007561157,0.019500362,0.04142813,0.0011344827,0.018761357
263,0.017419433,0.078539975,0.04596048,0.13462864,0.0038094115,0.027333215,0.0071312273,0.009408441,0.67488366,0.0008855613
264,0.02729459,0.06562278,0.045839094,0.020859217,0.21500523,0.05327418,0.39758113,0.17071839,0.0025893329,0.0012160275
265,0.04817337,0.13330725,0.14968456,0.009483176,0.027242541,0.0014513124,0.6136645,0.011968323,0.00040153545,0.0046234196
266,0.3962592,0.53833514,0.0012227157,0.009484245,0.00693103,0.0010785678,0.036861002,0.0077315536,0.0011255213,0.000971028
267,0.09701537,0.09217197,0.050354026,0.29180405,0.034261916,0.41416234,0.0020138472,0.013984431,0.0014442785,0.0027878135
268,0.07196715,0.17275746,0.128816,0.0113835465,0.510644,0.017020892,0.033743598,0.05010908,0.0011650271,0.0023931826
269,0.5647554,0.2430017,0.1262173,0.02367947,0.028219689,0.0062221307,0.0013986344,0.005062741,0.0007298546,0.0007130438
270,0.120686166,0.0061414437,0.00052765396,0.00075288664,0.8551041,0.0052757035,0.00507686,0.0060793883,0.00014382887,0.00021208083
271,0.038860656,0.015651364,0.010046271,0.011665626,0.87845993,0.0008688423,0.029077057,0.008451289,0.0023075328,0.0046113967
272,0.061463896,0.01458253,0.024208529,0.004228222,0.03784333,0.0001675043,0.00047026298,0.85662216,0.00014851658,0.00026510848
273,0.07385465,0.10431618,0.30778182,0.075903215,0.01736866,0.38555172,0.031405374,0.0008060864,0.00090209197,0.0021102042
274,0.597198,0.17607681,0.03906851,0.057991847,0.038698,0.014826037,0.013069885,0.04708058,0.0084532965,0.0075369575
275,0.6488589,0.032230943,0.30068144,0.00093663664,0.0015244181,0.0028789225,0.0012366521,0.0036118994,0.006300686,0.0017395589
276,0.037821986,0.27842563,0.00801876,0.0018997199,0.01950427,0.0066965953,0.6218194,0.010949552,0.011663284,0.0032008258
277,0.055205286,0.012025619,0.056407705,0.86290735,0.0051590465,0.001138482,0.0033074517,0.001129483,0.0008332779,0.0018864013
278,0.11862967,0.25322983,0.098305136,0.079222135,0.019608302,0.40331867,0.020531265,0.0037648354,0.000611159,0.00277907
279,0.24537818,0.2035448,0.08716286,0.04517188,0.3452334,0.007351001,0.041711546,0.022207525,0.0002303514,0.0020084078
280,0.14937422,0.3346697,0.027559966,0.012242613,0.024234116,0.39913404,0.04705433,0.0021923748,0.00034979734,0.0031888713
281,0.050854303,0.03453891,0.14313786,0.13530962,0.0034462705,0.0007749085,0.01012968,0.14869937,0.0011956074,0.47191346
282,0.10656604,0.02592217,0.04977783,0.80040735,0.004732234,0.0008606626,0.0045877895,0.0045535136,0.0009134776,0.0016789915
283,0.19414009,0.11163844,0.24270627,0.006883118,0.043295484,0.14466508,0.19182536,0.058020923,0.004847065,0.0019782153
284,0.04142011,0.0073409234,0.0020735408,0.0050663645,0.93578494,0.0028150799,0.000363467,0.0045364923,0.00025023558,0.00034890336
285,0.068659194,0.06688587,0.14921235,0.01062869,0.003709401,0.11454604,0.009049963,0.036001064,0.0012014986,0.5401059
286,0.16041714,0.14184834,0.11998157,0.0018048843,0.43890306,0.12733383,0.003149247,0.0062426995,0.00016465921,0.00015450586
287,0.46687102,0.0918008,0.379058,0.029791782,0.008179049,0.0025005369,0.014119673,0.0038216247,0.0012937777,0.0025638489
288,0.021383371,0.12664877,0.04557048,0.002986069,0.63821054,0.0026065193,0.16042584,0.0016775477,0.00022985671,0.00026095592
289,0.7904217,0.06087523,0.05675053,0.008389328,0.009144676,0.018963242,0.003301362,0.0040061926,0.001574547,0.046573035
290,0.18611856,0.23827562,0.16502778,0.38656598,0.0026769482,0.0012338805,0.012738565,0.0063477713,0.00058465113,0.00043022505
291,0.032812636,0.14770539,0.09211449,0.037614297,0.0042253975,0.41707048,0.0068896506,0.2583717,0.0007673906,0.0024286092
292,0.021422856,0.015065561,0.041371867,0.024499761,0.11754772,0.0046921335,0.0032994954,0.7089592,0.062918015,0.00022337773
293,0.034147527,0.10847706,0.09901705,0.028892022,0.004359767,0.015922708,0.70600194,0.002230191,0.00064031256,0.0003114505
294,0.058225006,0.121649615,0.25014997,0.051643908,0.0023228596,0.5095774,0.00507525,0.0007629719,0.00033046328,0.00026253765
295,0.047036175,0.042334806,0.2764089,0.3525874,0.004455246,0.27047715,0.0022972026,0.0017250329,0.00021664314,0.0024615254
296,0.33200675,0.16246043,0.4459509,0.038221173,0.005355925,0.0047822865,0.009211284,0.000983873,0.00049969874,0.00052773044
297,0.046361063,0.078536354,0.22037676,0.04726999,0.0015362169,0.59856194,0.0041061426,0.0025249622,0.00038177858,0.0003448574
298,0.6175739,0.04556399,0.19721,0.103432514,0.010076714,0.009969447,0.0016284876,0.011070057,0.0010749096,0.0024000127
299,0.05054122,0.04921534,0.19263089,0.054295134,0.06523177,0.57682717,0.005074661,0.0057488615,8.829169e-05,0.00034662453
300,0.045559257,0.12022378,0.04535966,0.018343361,0.043751676,0.0015498155,0.5084579,0.21613094,0.00024090198,0.00038268956
301,0.1523406,0.16594103,0.12136131,0.0027753767,0.12206134,0.010652348,0.3804331,0.029394455,0.0009694794,0.014070977
302,0.7643556,0.21470095,0.004452103,0.0030805843,0.0048979116,0.0020106933,0.0021397995,0.0010122476,0.0006066615,0.0027434127
303,0.01783952,0.07066352,0.17077775,0.0015799926,0.46257827,0.0012729523,0.0024783262,0.27141225,0.00028743414,0.0011099206
304,0.13641043,0.010678906,0.065358795,0.002000806,0.77533317,0.0010732703,0.0021841808,0.0031239267,1.7945595e-05,0.003818587
305,0.017638298,0.02901772,0.028142802,0.16576707,0.00015727417,0.00033806037,0.00013809785,0.0025338533,0.75621474,5.2086558e-05
306,0.4525466,0.17132887,0.34472302,0.019033117,0.004449353,0.0009820171,0.0018165858,0.003186955,0.0004731656,0.0014602094
307,0.11633224,0.03361595,0.03206093,0.0010636974,0.007990094,0.0020034788,0.0008406842,0.8048364,0.0004488058,0.0008077345
308,0.035072453,0.09475736,0.022538207,0.09897884,0.005480088,0.3009681,0.047845077,0.0004968568,0.39369306,0.00016993345
309,0.09800718,0.10968246,0.1973073,0.013159702,0.0023672415,0.57660633,0.0012525559,0.00054394454,0.0005803337,0.0004929911
310,0.38120067,0.22738656,0.36116582,0.008257526,0.0034188156,0.0013968714,0.0037934752,0.010927584,0.0005212262,0.0019314489
311,0.001559882,0.0013411866,0.0013566117,6.0963393e-05,0.7447323,0.00012969058,0.00022474006,0.25034988,7.09214e-05,0.00017374998
312,0.045395114,0.09941279,0.015472958,0.029714126,0.27266034,0.3854176,0.0028698724,0.14835276,0.00050466927,0.00019975637
313,0.72961533,0.20512389,0.053419724,0.0069256146,0.00031891363,0.0018747939,0.0014694462,0.00037276553,0.00027818934,0.00060140295
314,0.022426875,0.054360703,0.09090228,0.011894964,0.003303187,0.0062336493,0.21332273,0.072846204,0.00011592377,0.52459353
315,0.24770263,0.18712649,0.26649845,0.009724921,0.008873346,0.00046260963,0.00080290524,0.27832562,9.915474e-05,0.0003839083
316,0.12918468,0.16802901,0.07791836,0.37714177,0.011784099,0.02171202,0.20233402,0.0073680137,0.0022175196,0.0023105035
317,0.4558415,0.34350765,0.055350676,0.055068217,0.009250142,0.05081796,0.0048309877,0.015798017,0.008289688,0.001245231
318,0.23274949,0.038077857,0.022355521,0.100415245,0.43142346,0.006653643,0.027021362,0.13972743,0.0003968046,0.0011790826
319,0.17780693,0.27588788,0.4014466,0.040480018,0.078127004,0.00805123,0.0063981805,0.005438454,0.0020460116,0.0043177744
320,0.39617783,0.39281043,0.15748252,0.0017810181,0.008225923,0.006223282,0.03283483,0.0019215432,0.0002422696,0.0023004026
321,0.43506503,0.3111707,0.056968465,0.07643249,0.024382131,0.0087448135,0.04353345,0.035318878,0.0065054344,0.0018786887
322,0.677112,0.22056681,0.020373935,0.021592595,0.017780265,0.013060497,0.015937407,0.011153906,0.00056113984,0.0018615072
323,0.18212725,0.04142564,0.06315444,0.328246,0.020102806,0.34393373,0.010998211,0.0028802056,0.0067206137,0.00041114012
324,0.086098045,0.048382226,0.01172517,0.44164774,0.0025238763,0.3429293,0.00470593,0.0037942673,0.003512179,0.054681294
325,0.0076333764,0.00957411,0.01895523,0.08788309,0.00048214706,0.00081522646,0.048992354,5.3804233e-05,0.82547295,0.00013774463
326,0.22834209,0.27284598,0.45405278,0.012397039,0.017092409,0.0041644084,0.008154264,0.0019659095,0.00032140387,0.0006636821
327,0.1540371,0.112525195,0.08362774,0.026036384,0.005304218,0.59431994,0.006146289,0.011886213,0.00048342027,0.0056334357
328,0.054339416,0.30993474,0.043204106,0.026953999,0.0074331295,0.3132942,0.22730468,0.0054423716,0.0033434979,0.0087499665
329,0.101234935,0.10772709,0.19653891,0.021667268,0.023889424,0.46510366,0.025220789,0.037635803,0.0040510837,0.016930986
330,0.5621618,0.27335688,0.1267586,0.0094433455,0.0019467566,0.0005636945,0.0021061269,0.021963777,0.0009409056,0.00075806
331,0.17127131,0.1244234,0.08076502,0.10173007,0.0023413433,0.49601582,0.016600318,0.003282119,0.0019080575,0.0016625059
332,0.066432156,0.14537829,0.47870606,0.013335611,0.031129546,0.23745237,0.008503649,0.0027211935,0.00035212428,0.015989035
333,0.21140896,0.18602283,0.47005555,0.017684435,0.039685626,0.026904542,0.024286121,0.0047815638,0.006877115,0.01229335
334,0.11737358,0.023410372,0.06342134,0.7821289,0.0027317656,0.0050479574,0.0009937877,0.0025630952,0.0001835356,0.0021456894
335,0.08149963,0.17093092,0.0008802324,0.0007580537,0.045864422,0.00013363479,0.6949843,0.004619928,0.0002887597,4.0078732e-05
336,0.30112097,0.26013482,0.26417065,0.054980174,0.050527703,0.038244683,0.012538264,0.012947096,0.0030179648,0.0023177473
337,0.024362545,0.055162475,0.001909025,0.105549365,0.0025008628,0.00062707433,0.00027470788,0.0013614267,0.80738604,0.0008665457
338,0.15832467,0.1494835,0.13529277,0.054911934,0.011131385,0.46480158,0.021043489,0.004238342,6.8548215e-05,0.0007037452
339,0.07761552,0.10331896,0.49846095,0.04955625,0.11926197,0.09740553,0.019785047,0.032831486,0.00014331557,0.0016209021
340,0.19324838,0.2656391,0.25124097,0.057939034,0.22093703,0.0018816774,0.0072745397,0.0007469882,0.00037678014,0.00071543246
341,0.02121799,0.007967355,0.0008099959,0.2648088,0.27909204,0.0014786669,0.005297904,0.41828877,0.00023678064,0.00080161967
342,0.18604656,0.1943607,0.15795207,0.04065134,0.02093723,0.2724787,0.11771005,0.003800128,0.0015366878,0.004526592
343,0.091585755,0.15595101,0.6870397,0.0034878508,0.053853728,0.0021100568,0.0002981357,0.0049693123,0.00038211662,0.00032242
344,0.01747202,0.00350503,0.00021435463,0.013887101,0.056807604,0.00050170196,0.0004256274,0.9067245,3.1651114e-05,0.00043035948
345,0.073670894,0.2146041,0.09828946,0.00068033946,0.011865759,0.3144347,0.28417408,0.0011458431,0.0010580276,7.670158e-05
346,0.41419417,0.16079488,0.056041177,0.3048169,0.0075413957,0.004928966,0.0073644607,0.04234026,0.0014630882,0.00051474234
347,0.2915716,0.13698466,0.4902872,0.039941754,0.0035668092,0.007250004,0.015257044,0.012376304,0.0006476185,0.0021170403
348,0.076374464,0.24743558,0.005957595,0.002266357,0.2063851,0.0021530467,0.45565656,0.0015875384,0.00031543203,0.0018682901
349,0.1290311,0.37210584,0.020065008,0.010767087,0.0051941886,0.00304255,0.4542021,0.0026320147,0.0016901207,0.0012699923
350,0.4995068,0.16270699,0.029584255,0.29039317,0.0069600404,0.0022454949,0.0045975,0.0013510708,0.0004991258,0.0021555757
351,0.29843017,0.27420196,0.32333738,0.0015094626,0.011146728,0.0043366817,0.014801032,0.06516511,0.0049438416,0.0021277023
352,0.2862839,0.24460194,0.37074035,0.0037616116,0.08531665,0.00034009974,0.006277698,0.001635576,0.00023696464,0.0008052903
353,0.041064817,0.0076108654,0.011467537,0.6620227,0.0015564624,0.0052805305,0.26413178,0.002929987,0.0018947897,0.0020405422
354,0.2384235,0.14561553,0.028508428,0.39201504,0.12163236,0.0010413507,0.044536054,0.019232042,0.0062169484,0.002778781
355,0.10314979,0.08579728,0.005965626,0.022602705,0.7565352,0.00057294033,0.016390545,0.0046426924,0.00343453,0.0009087265
356,0.08432423,0.076819204,0.016464341,0.08591017,0.0027333656,0.011173018,0.72050065,0.00045255778,0.00012050083,0.0015018815
357,0.008681191,0.0354717,0.019064499,0.001501717,0.6191924,0.015234644,0.2951227,0.0040979786,0.0014847319,0.0001484773
358,0.4583984,0.20257895,0.005066355,0.31210667,0.001869815,0.0044977963,0.0023554247,0.010534352,0.0009227878,0.0016695041
359,0.023543252,0.053301655,0.07370506,0.005524919,0.054839462,0.013260637,0.0013067583,0.77288425,0.0012843488,0.00034966733
360,0.14007379,0.19681364,0.4156118,0.065613285,0.04425157,0.045929145,0.026310092,0.002159668,0.0015729137,0.06166411
361,0.13227464,0.37468836,0.21766315,0.07144465,0.14371982,0.025053874,0.00982937,0.018587483,0.00015301236,0.0065855854
362,0.08564914,0.2547831,0.16752228,0.044961818,0.034737647,0.22224651,0.10740205,0.06545581,0.014534131,0.0027074737
363,0.39899135,0.08755319,0.01504253,0.003124372,0.39125526,0.008892693,0.04704493,0.0373565,0.0013087299,0.009430537
364,0.06530417,0.124540545,0.040207405,0.0089948075,0.0013845843,0.003369546,0.7520695,0.00043732085,0.00073833036,0.0029537594
365,0.3642622,0.5033219,0.013213095,0.030483207,0.02134239,0.03715297,0.020738812,0.007950302,0.00051880785,0.0010162344
366,0.26210216,0.32446572,0.30380294,0.014852757,0.056647986,0.020205436,0.005754251,0.008315621,0.0029337825,0.0009194167
367,0.61791694,0.16423713,0.1787626,0.030867556,0.00092648756,0.002022923,0.0012587121,0.0031331272,0.00039371784,0.00048081763
368,0.07490874,0.24451458,0.14325498,0.032889143,0.011730272,0.0660441,0.36296237,0.05698981,0.001116764,0.0055892095
369,0.31926414,0.13467667,0.516413,0.0160369,0.0021878267,0.0009029641,0.00241891,0.0043881238,0.0010300274,0.002681463
370,0.100914806,0.023574864,0.026837418,0.14145926,0.6189168,0.0039969995,0.015135805,0.0571658,0.00041859885,0.011579622
371,0.028265387,0.117616296,0.067480505,0.0040120296,0.0036474294,0.15729466,0.36030203,0.00016147368,0.26103753,0.00018264783
372,0.4390542,0.23353443,0.26812875,0.0023789199,0.029931802,0.0013917675,0.00955146,0.009639704,0.0020073536,0.0043816897
373,0.24466212,0.19874513,0.4953031,0.017911837,0.025773158,0.011301037,0.0011164654,0.001880233,0.00064242026,0.0026645095
374,0.045564726,0.17058001,0.15805726,0.017314503,0.045692734,0.01377013,0.5416947,0.0056645996,0.00025038118,0.0014109096
375,0.025107821,0.13181902,0.057664413,0.0012190016,0.085259326,0.0017048226,0.69688076,6.5254695e-05,0.00014958967,0.00013007372
376,0.008559105,0.00055796804,0.00301273,0.00022744748,0.9837277,0.0002948412,0.00039896296,0.0028022125,0.00023699181,0.00018210616
377,0.006587744,0.00017686232,0.00019806759,0.07782764,0.0022175056,0.00019761163,0.00024911735,0.9119351,3.9552764e-05,0.000570786
378,0.21073538,0.121745415,0.014682301,0.0029898423,0.3304064,0.31161866,0.0017459731,0.004058313,0.0015971067,0.00042068565
379,0.36632037,0.21422558,0.38685232,0.017293157,0.0093335,0.0035523777,0.00037528767,0.0007910501,0.00033183978,0.0009245588
380,0.11774359,0.0040902435,0.00031628707,0.0018098325,0.8690456,0.0005575577,0.00045479796,0.00070197915,0.00036701473,0.0049130647
381,0.40043095,0.1858512,0.33080798,0.024888624,0.022835823,0.0018869775,0.0048054066,0.012953767,0.0052655935,0.010273664
382,0.46218485,0.13019393,0.06788028,0.33176383,0.0037564326,0.0012003144,0.0010227603,0.0011813961,0.00038737518,0.00042876587
383,0.4213939,0.18521063,0.37000355,0.0076303594,0.012897361,0.00053834205,0.00028189525,0.001371216,0.00034303314,0.0003298834
384,0.27054703,0.63819015,0.004288029,0.025039535,0.008159479,0.024988208,0.02344528,0.0018551605,0.0007977353,0.0026894144
385,0.03856994,0.017594978,0.0029631937,0.0013278681,0.77302647,0.0032367692,0.00024394222,0.16251987,8.429659e-05,0.00043262012
386,0.052702263,0.12142876,0.19008896,0.012223468,0.00858635,0.006795576,0.4216441,0.18189819,0.0039094007,0.0007229985
387,0.19639719,0.087166786,0.016333343,0.00033062266,0.6886838,0.0015688374,0.00074322196,0.0036011762,7.445046e-05,0.0051004943
388,0.0907885,0.19791973,0.008145429,0.0015822424,0.6852705,0.0017447025,0.0073640877,0.0059610787,0.00037214698,0.0008516154
389,0.40079796,0.13313852,0.43168303,0.0047954866,0.0065147574,0.0046932027,0.0012438757,0.008164303,0.00060479005,0.008364219
390,0.3044863,0.2157751,0.37346566,0.031410705,0.009119237,0.013153954,0.037007432,0.009103081,0.00036538698,0.0061131665
391,0.37477794,0.118237674,0.3194499,0.021612134,0.050764922,0.03472448,0.029870326,0.043337587,0.002266061,0.004958894
392,0.32278833,0.21508782,0.30433872,0.019439943,0.050042253,0.0064246026,0.05706624,0.016195752,0.0018565776,0.0067597562
393,0.10158663,0.21529038,0.3186215,0.010595023,0.34814805,0.0007884644,0.0002597323,0.004243523,0.0001479716,0.00031874736
394,0.16360225,0.06643074,0.0015825706,0.1215332,0.6159004,0.0046986947,0.0038437892,0.0022458064,0.01901582,0.0011466569
395,0.32807377,0.20619977,0.14025438,0.018023938,0.001751788,0.21516919,0.05407719,0.035461046,0.0001749285,0.00081396644
396,0.0530399,0.10969318,0.048926424,0.0016978582,0.012129813,0.042564373,0.1966028,0.005294596,7.750869e-05,0.5299736
397,0.52339154,0.047032315,0.15387367,0.055923067,0.17022434,0.014454659,0.009114075,0.018141534,0.0032257694,0.0046190685
398,0.63029355,0.18575275,0.020815013,0.017646622,0.023272742,0.011961857,0.017132407,0.010221445,0.0025562157,0.08034736
399,0.143474,0.2067144,0.31526345,0.045673843,0.007089919,0.004097113,0.023095911,0.2513493,0.002013099,0.0012289964
400,0.14207995,0.36745316,0.00038991056,0.0011504969,0.04046196,0.012082736,0.43224075,0.0032019317,0.00068195304,0.00025712818
401,0.5253743,0.25552034,0.15777576,0.03298575,0.0076312865,0.009064431,0.0033707288,0.0044876044,0.0026363824,0.001153526
402,0.20550695,0.21378037,0.028644985,0.43448058,0.0038766481,0.018774632,0.018157119,0.0595355,0.0011169477,0.01612624
403,0.13558084,0.13918816,0.13726485,0.01247745,0.117669575,0.45516494,0.001400747,0.0006762777,0.00027336538,0.0003036177
404,0.32098252,0.069241896,0.35423714,0.2184,0.0021287561,0.009472789,0.01381048,0.009542358,0.00052802847,0.0016560246
405,0.19481774,0.2122037,0.025229983,0.09950105,0.06998513,0.0013855494,0.00074252515,0.39542636,0.00019378231,0.00051421695
406,0.16535716,0.09744358,0.533108,0.011827811,0.17740142,0.008431839,0.00078994996,0.004708678,8.584399e-05,0.0008458487
407,0.013655165,0.06664242,0.09408193,0.00659426,0.24593993,0.10018943,0.34181896,0.124735646,0.0021490292,0.0041931528
408,0.23485789,0.24245961,0.1095362,0.0011155347,0.009016053,0.00013167286,0.39576334,0.0058240504,0.00010649944,0.0011892037
409,0.46357015,0.45329812,0.0375992,0.0051805656,0.0033427032,0.0010363435,0.007953357,0.0138070285,0.0011283413,0.013084258
410,0.22575097,0.14990422,0.5047451,0.026719186,0.058864158,0.011650749,0.0078079687,0.002487071,0.0012090809,0.010861517
411,0.026691252,0.08340301,0.11816306,0.002250752,0.4628531,0.29305056,0.00083139935,0.011218414,0.000579353,0.000959184
412,0.09905736,0.019153183,0.0077615953,0.0006828848,0.8684303,0.0017751508,0.0005875603,0.0018704514,5.665551e-05,0.00062480976
413,0.33440062,0.37458283,0.08457329,0.032580696,0.019795734,0.009245181,0.1173206,0.02510337,0.0015458732,0.00085167086
