,Proximal Tubule,Principal Cells,Thick Ascending Limb,Intercalated Cells Type A,Endothelial Cell,Distal Convoluted Tubule,Connecting Tubule,Mesangial Cells,Intercalated Cells Type B,Leukocyte
55,0.088433884,0.17289698,0.18110998,0.00037894098,0.05812654,0.4978721,0.00014592314,0.00088500686,2.1240061e-05,0.00012938879
56,0.1829776,0.1494745,0.0003773234,0.00012096533,0.51077694,9.307212e-05,0.15434253,0.0016879205,2.8523913e-05,0.00012053045
57,0.4177176,0.110366195,0.030978773,0.3858645,0.0013442318,0.04839221,0.00027096012,0.0050007673,2.2381595e-05,4.2363106e-05
58,0.07724564,0.42750794,0.49052972,0.00026775507,0.00013677918,0.0010640932,0.0015789567,0.0013267956,0.00023423185,0.00010802793
59,0.4528005,0.12052268,0.33462337,0.0021865035,0.017875036,0.0650236,0.0009347584,0.004649302,0.00028808299,0.0010961208
60,0.018917592,0.003915093,0.09909079,7.149179e-05,0.82298255,0.00060097326,4.5905555e-05,0.054099705,8.979027e-05,0.00018616041
61,0.14849092,0.22610919,0.43914616,0.06941567,0.048389662,0.0103353765,0.0019792567,0.0018942665,0.000685843,0.053553615
62,0.20003772,0.03144922,0.0009776921,0.7666184,6.3576226e-05,6.6014945e-05,0.0006062238,0.00010087828,2.4828847e-05,5.5472432e-05
63,0.013674667,0.07969344,0.07114591,0.0008630256,0.21064027,0.0012643274,0.62170833,0.00086265017,6.2410065e-05,8.49702e-05
64,0.46966615,0.0022111982,0.00061926094,0.0011095548,0.0013816386,0.5238406,0.0001980047,0.00027831396,5.2972846e-05,0.0006422864
65,0.053755414,0.17588665,0.028493756,0.049109444,0.005033535,0.5425029,0.14486949,0.00014892753,4.644256e-05,0.00015342642
66,0.59194756,0.36662185,0.003218562,0.008674645,0.008699345,0.0070012556,0.0015616191,0.011179017,0.00020361354,0.00089239184
67,0.629477,0.2596382,0.063221246,0.0003679246,0.00013081206,0.04590631,0.00022632905,0.00064469076,1.8354578e-05,0.0003692056
68,0.9927753,0.0025670084,0.0017307121,0.0001559007,0.00080905453,0.0012356613,0.00031635477,0.00013990501,0.0002138249,5.625557e-05
69,0.06222134,0.23631847,0.1664106,0.00016801724,0.0009584447,0.23937789,0.00024635292,0.29422644,4.073449e-06,6.841855e-05
70,0.098651044,0.14447607,0.021704921,0.0006317333,0.00020066478,0.7329228,0.0006687091,0.0005187684,2.5199703e-05,0.00020001749
71,0.1512505,0.108280964,0.059144348,0.00025905375,0.27481657,0.37618017,0.028839804,5.1926683e-05,0.0010669448,0.00010980314
72,0.036735896,0.00033702317,0.00024045902,0.0002515742,0.818957,3.3370212e-05,0.0003305353,0.14275628,3.5931043e-05,0.00032195324
73,3.2841654e-06,2.4212557e-06,4.1867897e-06,2.1878288e-06,1.396274e-05,1.013925e-06,3.7409532e-06,4.516587e-05,1.2474592e-06,0.99992275
74,0.06600027,0.09889414,0.20561758,0.00014017939,0.0007224396,0.28427252,0.0009800253,0.3428211,0.0002103373,0.00034139305
75,0.38067383,0.41156536,0.046290934,0.017327296,0.0004307746,0.14122158,0.0008774896,0.0012971725,0.00010066737,0.000214895
76,0.019648662,0.096373335,0.0010818882,0.0017105789,0.0031608376,9.231776e-05,0.1743163,0.70336103,1.5614985e-05,0.00023944973
77,0.012034516,0.020590527,0.016602086,0.050630067,0.0005318528,9.886643e-05,0.10543324,3.674184e-05,0.79403144,1.065799e-05
78,0.12917797,0.15095092,0.21677919,0.0016095773,0.002407062,0.4956718,0.0010856356,0.0022044699,4.0580017e-05,7.262133e-05
79,0.015226395,0.06249701,0.006504767,0.04925314,0.44651657,0.12884782,0.21476132,0.07572356,0.00041502606,0.00025448774
80,0.24275075,0.5478377,0.19474865,0.0036714114,0.006510957,0.00013776968,0.0030896487,0.00094627833,7.321762e-05,0.00023362263
81,0.11086888,0.12947696,0.32512572,9.855375e-05,0.0003446104,0.43304574,2.0472484e-05,0.0003715982,4.5825418e-05,0.0006016312
82,0.20565134,0.39071587,0.39108768,0.0009039247,0.009714182,0.00012604866,0.00011648605,0.0007809636,0.00010739508,0.00079634297
83,0.06277345,0.09998942,0.17104347,0.6621077,0.00037400128,0.00013579483,0.00016776181,0.0029661104,0.00014410258,0.0002981616
84,0.82768655,0.08171646,0.06210043,0.0012024624,0.006497243,0.00063735835,0.0040520015,0.014913245,0.00020046742,0.0009938241
85,0.07486308,0.0020457744,0.31854278,0.5305751,0.020987153,0.00020343522,0.00020008307,0.052536096,2.3336203e-05,2.3245186e-05
86,0.037114438,0.14814298,0.20375818,0.0009858934,0.60840183,0.0007152854,0.00044572813,0.00032558592,3.7603833e-05,7.25877e-05
87,0.69412106,0.02777449,0.27662304,0.00047980977,0.00018091121,7.4877025e-05,4.616389e-05,0.0005997781,7.531738e-05,2.438815e-05
88,0.3800946,0.03214956,0.5801606,0.004458404,0.0010565463,0.00037916732,0.00037065035,0.00075269997,0.00025286543,0.00032482788
89,0.07450398,0.00040258898,0.00022451156,0.92336357,7.585004e-05,0.00020061772,5.221157e-05,0.0010470997,6.840118e-05,6.12598e-05
90,0.9794631,0.011934789,0.0003564914,0.00091796205,0.0033611506,0.0012133177,0.00018800165,0.001689508,0.00012949978,0.00074629684
91,0.9860815,0.00020193189,0.00034020166,0.00030705924,0.001962312,0.00078892516,0.00032855192,0.009611308,0.00022115071,0.00015712045
92,0.32965457,0.08619314,0.58096653,0.00014764965,0.00085906807,0.0011421838,0.0005324053,0.00025842042,8.510711e-05,0.00016080492
93,0.106701925,0.07341746,0.05683787,0.000518694,0.21714959,0.48778796,4.878028e-05,0.057512246,1.0991717e-05,1.4433691e-05
94,0.068242,0.13476479,0.00394873,0.0005250083,0.0015046103,0.2574076,0.5318955,0.0015065417,3.984449e-05,0.00016534046
95,0.11366042,0.0016232585,5.1022747e-05,0.25765625,0.6256289,0.0002765203,0.00024111725,0.00037045238,4.1197443e-05,0.00045081487
96,0.019544303,0.0002309319,0.00032597323,0.5008269,9.620731e-05,0.00038719596,0.00010544894,0.47824645,0.00011045968,0.00012610649
97,0.04761523,0.0014529863,0.15277295,0.7966965,0.00041217185,1.7311495e-05,0.0007662723,0.00015755695,1.2515938e-05,9.653901e-05
98,0.9990212,0.0003253415,0.00026097204,1.1963572e-05,4.3935826e-05,9.3123184e-05,3.0332827e-05,0.00015307878,7.2015364e-06,5.2897558e-05
99,0.0631664,0.1978943,0.0021866474,0.09000213,8.620007e-05,0.26363853,0.3803175,0.0014044154,4.1517185e-05,0.0012622462
100,0.08703659,0.17075038,0.15233669,0.0036199808,0.00067890104,0.58528405,0.00012462828,4.13753e-05,1.2305576e-05,0.0001152377
101,0.032530665,0.04522145,0.009126892,0.10817291,0.0007003938,0.30757362,0.0004619721,0.015056896,0.48111054,4.462433e-05
102,0.03866202,0.096620716,0.11857841,0.034621272,0.002069416,0.70043975,0.0026976196,0.0056035477,5.2965708e-05,0.00065427687
103,0.1763489,0.033429414,0.0024921696,0.7839421,0.00036086375,0.0003103228,0.0021797183,0.00070120994,0.00018637652,4.896581e-05
104,0.11770235,0.19441906,0.18641612,0.0051111025,0.1682235,0.0005672106,0.00028146149,0.32644013,0.00012501297,0.0007140517
105,0.21186203,0.12348306,0.660095,0.0014911311,0.00017070552,0.0016218664,0.00070751226,0.00048313718,5.90177e-05,2.6391286e-05
106,0.19400088,0.20057291,0.037709147,0.0003719457,0.0008624286,0.20970821,0.3552672,5.2922373e-05,0.0012288742,0.00022558027
107,0.093904704,0.31549197,0.1921258,0.0006099828,0.00011607875,0.0031747683,0.29474044,0.09919465,5.2875508e-05,0.0005887454
108,0.13345441,0.00059149065,0.0009510148,0.7150454,0.00014029298,0.00021071441,5.659776e-05,0.14941524,7.812758e-06,0.00012693576
109,0.60529375,0.32958433,0.01380934,0.0016229709,0.0054004006,0.0024153169,0.020399364,0.016752992,0.001028023,0.003693541
110,0.2627779,0.10036466,0.63185185,0.00095669867,0.00088413997,0.00016953838,0.001321008,0.0012929139,0.00020230583,0.00017892092
111,0.04629654,0.03464672,0.1111791,0.06759483,0.0053601735,0.004084667,0.00069655327,0.7297643,4.0822943e-05,0.0003362727
112,0.9975459,0.0012458193,0.00020092666,5.5752673e-05,0.00016131472,3.460355e-05,0.00031817032,0.00023166936,0.00014923593,5.65156e-05
113,0.0224182,0.06781599,0.0010922822,0.00039575325,0.3544887,0.40425295,2.6941994e-05,0.0015779301,9.082165e-05,0.14784046
114,0.002139297,0.015131172,0.031314082,0.07718972,5.3230156e-05,1.0254996e-05,1.0413974e-05,0.0001587446,0.8739519,4.1196916e-05
115,0.1297652,0.11855106,0.31461462,0.011125402,0.00090553355,0.42089483,0.003198349,0.0006719781,1.8283623e-05,0.00025482677
116,0.13080053,0.20664228,0.086568505,0.0024958018,0.0070217964,0.08204721,0.4824298,0.000792319,0.00021699468,0.0009848182
117,0.19213161,0.031389087,0.0002575093,0.0006710704,0.5478727,0.00012648091,3.0687912e-05,0.22733094,6.244012e-05,0.00012746247
118,0.33239165,0.02683444,0.45570287,0.0025855992,0.17964235,0.00013685555,0.000831971,0.000918462,6.603205e-05,0.00088989054
119,0.1267088,0.86849356,0.00042634987,0.0017811523,0.0007145138,0.00046143524,0.000910125,0.0003548385,0.00010755871,4.1672076e-05
120,0.6357006,0.009753662,0.35171756,7.552976e-05,0.00050526485,0.00015301065,0.00034299292,0.001565594,0.00011709676,6.853666e-05
121,0.33015332,0.050410643,0.24116255,0.0017714443,0.00021738742,0.37576437,7.860939e-05,0.00034190196,7.660256e-06,9.207072e-05
122,0.20488946,0.12790269,0.006865238,0.00075086794,0.00042961325,0.65869325,2.8007595e-05,0.0002179389,8.253356e-05,0.00014046949
123,0.07890824,0.13009319,0.20167543,0.49590963,0.002304745,0.0004791884,0.0888199,0.0015749747,0.00018226255,5.252794e-05
124,0.03795024,0.1655231,0.09935345,0.0012274536,0.035128225,0.00040623845,0.6439757,0.016360825,2.4547508e-05,5.0276474e-05
125,0.44536576,0.006494586,0.039658923,0.50682884,0.00034370122,0.0008283559,0.00013804561,6.230054e-05,0.00015167486,0.0001277689
126,0.04176752,0.00024496843,4.2410877e-05,1.8833705e-05,0.957711,1.0149296e-05,5.6598838e-05,0.000116827905,2.5523973e-06,2.9204242e-05
127,0.11151672,0.15092412,0.0042478414,0.0020846622,0.00046187616,0.72913396,0.00023495643,0.00088688574,3.1263316e-05,0.00047765195
128,0.9135798,0.036075957,0.013989517,0.014136079,0.003076503,0.0049605886,0.009535194,0.0029128143,0.001124805,0.0006086631
129,0.44416386,0.08748712,0.43806025,0.0041454304,0.005464234,0.003289052,0.00015924091,0.016140409,0.0005305094,0.00055977004
130,0.3897819,0.20904396,0.27657261,0.0022656296,0.11772679,9.62669e-05,0.0027980753,0.0014197896,0.00012717315,0.00016785212
131,0.40854186,0.5881879,0.0005829872,0.00026296807,0.00017900084,0.0008975805,0.0004138108,0.00027661055,1.958425e-05,0.0006376586
132,0.15172412,0.0012736014,0.036513582,0.00016281642,0.8080856,4.265081e-05,0.0017053939,0.00019130799,5.4461234e-06,0.00029545283
133,0.4395772,0.10484175,0.18134382,0.26925316,0.0005106324,0.0008329357,0.0021081525,0.0010577646,0.0002995849,0.00017498921
134,0.22836006,0.13314351,0.0021085418,0.0012257163,0.12161599,0.0020314273,0.34612393,0.16317637,0.00014867069,0.0020658427
135,0.053629678,0.12395132,0.007516123,0.0002957847,0.27971327,0.0011481168,0.28174868,0.25163057,4.4353605e-05,0.00032203618
136,0.15245071,0.2052685,0.5182263,0.0011574003,0.00049923814,0.00019439694,0.00032427142,0.12155422,2.3857276e-05,0.00030103163
137,0.05027533,0.15758261,0.20267269,0.11259937,0.0017863433,0.28519756,0.18967575,4.2340253e-05,3.1642037e-05,0.00013636507
138,0.5206502,0.47421208,0.0010221472,0.0009835869,0.001540493,0.0003075549,0.0007459767,0.000284905,8.5633576e-05,0.00016746223
139,0.56176585,0.41155258,0.012446323,0.0055104997,0.0034027642,0.00075817975,0.001893427,0.00093357475,0.00019430702,0.0015424048
140,0.14515696,0.10506441,0.0013360296,0.0007368442,0.025264561,0.00017734073,0.0016483966,0.72028565,3.1543488e-05,0.00029825294
141,0.48440373,0.009355015,0.5010289,7.1537404e-05,0.000108493005,0.004490431,0.00026609286,5.8524085e-05,7.3510695e-05,0.00014383835
142,0.3867606,0.40214792,0.0008737197,0.0020412367,0.0009679037,0.2065816,8.256396e-05,0.00025908664,2.176076e-05,0.00026368868
143,0.9931858,0.0010200707,0.0032715895,0.0003427197,0.00042846883,0.00104777,8.124697e-05,0.0002314388,4.7802398e-05,0.00034299516
144,0.03286693,0.05145761,0.37223908,0.0013192204,0.46005663,0.0801752,0.0015380668,0.00021451981,5.391382e-05,7.885551e-05
145,0.11504179,0.10741057,0.1886849,0.0013950816,0.0011539973,0.0007010884,0.5844876,0.0010506234,1.954176e-05,5.4885277e-05
146,0.0011026509,0.068830974,0.3334605,0.00013572851,0.47619638,0.00022764491,7.413935e-05,0.11985849,2.4137122e-05,8.942316e-05
147,0.03859306,0.11377698,0.042158224,0.48996747,0.0019727533,0.00020623421,0.30977896,0.0028354307,6.424806e-05,0.0006466229
148,0.24006076,0.05851335,0.09210209,0.4385973,0.0015550372,0.1644019,0.0010834562,0.002658475,0.0003206852,0.0007069123
149,0.6777088,0.266174,0.049309097,0.004001829,0.00023204868,2.4645842e-05,0.0022943276,4.930408e-05,6.603811e-05,0.00013986343
150,0.28729054,0.2927626,0.4141626,0.00051076774,0.00016890714,0.0002694651,0.001958539,0.0012014614,0.00015500406,0.0015200862
151,0.0068372036,0.20253417,0.00011699965,0.000120501434,0.00021919172,2.9994848e-05,0.789728,0.00036619324,2.2370434e-05,2.5362328e-05
152,0.01050301,0.00047007043,0.0008015469,0.00022848211,0.9184628,6.262342e-05,0.00036588075,0.06634044,0.0026205266,0.00014468525
153,0.11654978,0.38859853,0.40405923,0.006363821,0.07053226,0.002070484,0.002598475,0.008367799,0.00043209366,0.0004274701
154,0.0036499053,0.11149185,0.00010420424,0.60418904,9.899334e-05,0.0001415782,0.27938315,0.0007663323,2.9221566e-05,0.00014564727
155,0.18546155,0.1674844,0.044419076,0.10660024,0.0013412804,0.484414,0.0034913744,0.0063899034,2.0168725e-05,0.00037802258
156,0.24967128,0.23672321,0.49728552,0.001071022,0.012720454,0.00018065769,0.00019924779,0.0009786076,0.00019935532,0.00097069464
157,0.9869633,0.0033294614,0.00026900007,0.001512678,0.0020175406,0.0015830394,0.0009669203,0.0012584423,0.001156666,0.0009430654
158,0.02377334,0.06429802,0.1711889,0.73911834,0.00053318293,5.4781518e-05,0.000176017,0.0002377716,0.00037566075,0.00024389975
159,0.8771591,0.0016344775,0.110628694,0.003740027,0.0013568779,0.0011854419,0.0015052664,0.0017946424,0.0002041133,0.0007913429
160,0.13778637,0.19703028,0.041117333,0.0013277001,0.0010229506,0.00056217343,0.62011206,0.0008936047,8.577736e-05,6.173856e-05
161,0.07939283,0.15426622,0.30995277,0.00044634024,0.0062771747,0.44911483,0.00018793883,9.6470314e-05,1.888251e-05,0.0002465923
162,0.0096701,0.011782749,0.043694586,0.13636939,0.00050889526,0.039754737,0.00019159862,0.00043171085,0.6965896,0.06100664
163,0.2473929,0.09848251,0.02015023,0.0195436,0.018639699,0.569842,0.00045026306,0.025238417,5.7071542e-05,0.00020326869
164,0.5052141,0.27357903,0.002970588,0.0008491171,0.06627227,0.15035485,0.0002478455,0.0003435952,3.5158027e-05,0.00013343146
165,0.2415994,0.4700472,0.0008373609,0.0005927092,0.00057617354,0.28508562,0.000759785,0.00027753977,7.0712056e-05,0.0001535895
166,0.05127506,0.24781232,0.22522745,0.0006562695,0.23249608,0.0031289617,0.23608576,0.002158953,1.4931657e-05,0.001144215
167,0.16670883,0.09790903,0.35159788,0.38300833,0.00015139642,0.00017572143,0.00015256245,0.00016138786,5.8309583e-05,7.6595825e-05
168,0.06980336,0.1464779,0.34659526,0.0023498978,0.0021091676,0.426723,0.0003152092,0.005351949,1.296615e-05,0.00026132085
169,0.72837687,0.1667077,0.0891546,0.0029952289,0.004706601,0.0042320485,0.0011257638,0.0014291704,0.00022661063,0.0010453869
170,0.16145687,0.16607697,0.13437232,0.002745221,0.002071731,0.5308444,0.00043133536,0.0016959803,0.00019942352,0.00010583087
171,0.9886099,0.005197853,0.00081733795,0.00077543664,0.0015836817,0.0002079158,0.00022642559,0.0023867956,3.991262e-05,0.00015466278
172,0.13409424,0.13354339,0.24507567,0.0016272116,0.0006266359,0.48422608,6.3870975e-05,0.00060375984,3.2645465e-05,0.000106638545
173,0.14823927,0.0116001945,0.22292906,0.0018680112,0.001198034,0.0010311195,0.001256269,0.6115095,0.00016965758,0.00019889844
174,0.18289448,0.07272752,0.0004880018,0.00053465023,0.7414871,0.0012141168,0.00024684184,0.0002446446,7.812702e-05,8.442233e-05
175,0.054573525,0.13625263,0.19825718,0.0033575974,0.0004895277,0.08681546,0.520084,8.928875e-05,2.1746355e-05,5.9067548e-05
176,0.23524381,0.34541917,0.0054680235,0.0026184442,0.40251824,0.004223141,0.0021211049,0.0016507087,0.0002633698,0.00047391525
177,0.99147564,0.004396119,0.00054628873,0.00055575016,0.00059075037,0.0007003162,0.0005069453,0.00075976003,5.224234e-05,0.00041615768
178,0.21803968,0.40938032,0.0071293367,0.0022824516,0.0008991648,0.35798103,0.0015658069,0.0023349493,0.00018511439,0.0002021683
179,0.5264202,0.021596367,0.0071993256,0.009619796,0.0059815664,0.41864812,0.008078894,0.0013407458,0.00071442063,0.00040053445
180,0.02776074,0.040112518,0.23965764,0.48695025,4.129718e-05,0.1457976,0.059334774,0.00030547832,8.749813e-06,3.101535e-05
181,0.020534473,0.14155893,0.0023443813,0.3350257,0.32402202,0.00051078934,0.0010720827,0.17318498,4.2919295e-05,0.0017037593
182,0.02226031,0.00092608004,0.004361498,0.9687297,0.00021549793,0.0013496886,0.00036941524,0.0013324083,0.00016464344,0.000290825
183,0.29090017,0.2050062,0.001939098,0.5012688,6.1400447e-06,0.0005079612,5.4145232e-05,0.00029105216,5.334206e-06,2.1100479e-05
184,0.6828557,0.31185195,0.00031595497,0.0009000353,0.0016926555,0.0010259232,0.00028420097,0.0006418773,0.0003109235,0.00012083888
185,0.03570996,0.11826664,0.03402562,0.00062520185,0.40150478,0.1348099,0.27126265,0.0037049614,1.4265627e-05,7.598841e-05
186,0.18122761,0.13603742,0.04519014,0.63556117,0.0009903017,0.00013857981,0.00013687403,0.00019012381,8.477742e-05,0.00044301077
187,0.15150642,0.03475237,0.0041827485,0.7008721,0.00031468138,0.10725588,0.00034876532,0.0006228626,1.0911731e-05,0.00013313057
188,0.9623617,0.0042849146,0.0009143646,0.0015547479,0.018283803,0.0017933504,0.0012830915,0.0034781627,0.000413159,0.0056326375
189,0.285444,0.29140946,0.41704932,0.0011732455,0.0009426515,0.0009990045,0.001431869,0.00038782356,9.590699e-05,0.0010668498
190,0.09006985,0.0024695082,0.3029693,0.5971137,0.0025059546,0.0012076289,0.0007302445,0.0028281268,2.0921701e-05,8.471045e-05
191,0.29483238,0.13689183,0.3107829,0.0075806216,0.016435228,0.2151312,0.00472383,0.012881715,0.00048004862,0.00026023076
192,0.41559494,0.009931852,0.00073723204,0.5712501,0.00015012396,0.0002968712,0.000651924,0.0011332489,7.661044e-05,0.00017709147
193,0.27436218,0.019731432,0.09791549,0.6067813,8.5330976e-05,0.00020176057,0.00057607115,9.1042944e-05,2.5313137e-05,0.00023006651
194,0.20962016,0.06192371,0.3631109,0.36275512,0.00050453475,0.00069350045,0.0010122734,0.00020492647,0.00010840485,6.650843e-05
195,0.1445317,0.15372257,0.03210621,0.00020114907,0.00015455269,0.6674666,0.00023040807,0.00033113963,7.491657e-06,0.0012482736
196,0.21889105,0.40419406,0.22673658,0.00029986823,0.005330378,0.14383176,0.00022795732,0.00037493493,1.9754592e-05,9.373927e-05
197,0.5806418,0.1288287,0.286518,0.00013151519,0.0003187513,9.183408e-05,0.0017674181,0.0012417838,0.00024299849,0.00021706522
